17.433333	8561334	8738604
17.450000	8561317	8738566
17.466667	8561309	8738480
17.483333	8561357	8738471
17.500000	8561337	8738405
17.516667	8561321	8738376
17.533333	8561348	8738293
17.550000	8561328	8738246
17.566667	8561343	8738229
17.583333	8561299	8738150
17.600000	8561302	8738103
17.616667	8561318	8738009
17.633333	8561297	8738000
17.650000	8561311	8737941
17.666667	8561316	8737930
17.683333	8561293	8737879
17.700000	8561303	8737823
17.716667	8561308	8737760
17.733333	8561239	8737740
17.750000	8561262	8737656
17.766667	8561213	8737594
17.783333	8561178	8737571
17.800000	8561225	8737463
17.816667	8561257	8737406
17.833333	8561233	8737358
17.850000	8561218	8737279
17.866667	8561217	8737276
17.883333	8561209	8737233
17.900000	8561222	8737200
17.916667	8561179	8737121
17.933333	8561190	8737124
